hand_x,hand_y,hand_z,hand_rot_x,hand_rot_y,hand_rot_z,elbow_x,elbow_y,elbow_z,elbow_rot_x,elbow_rot_y,elbow_rot_z
-0.1547279,1.036522,0.09588718,348.2984,85.32766,347.9835,-0.5674883,1.218966,0.1670667,337.9623,274.5665,75.92903
-0.1528615,1.042322,0.09337616,347.3973,85.91653,348.1798,-0.5695869,1.217404,0.1692055,340.03,274.2296,76.91694
-0.1480072,1.054278,0.08881414,346.0552,87.17213,349.4832,-0.5715135,1.216278,0.1702945,341.6098,273.9204,77.60255
-0.1451379,1.060539,0.08669841,345.489,87.85791,350.446,-0.5716041,1.216286,0.1702704,341.5875,273.9156,77.57394
-0.1350338,1.081289,0.08119941,343.1362,90.15497,352.5655,-0.5733496,1.214791,0.1707665,342.6961,273.6762,77.90395
-0.1256157,1.101026,0.07774222,340.1488,91.78127,352.5602,-0.5728823,1.215114,0.1708274,342.6625,273.754,77.81593
-0.1200575,1.11369,0.07679462,338.1137,92.42146,351.7359,-0.5778354,1.212975,0.1711404,344.5682,273.3182,78.14667
-0.1146265,1.126835,0.07636726,336.1297,93.02959,350.5712,-0.5815603,1.211592,0.1707902,345.3746,272.9,78.1476
-0.1093971,1.140053,0.07613862,334.3869,93.70638,349.2637,-0.5817617,1.211555,0.1707349,345.3643,272.8997,78.13027
-0.1047662,1.153726,0.07597458,332.8048,94.53259,347.7814,-0.5933152,1.209537,0.1693933,346.5454,271.7855,77.93754
-0.1047662,1.153726,0.07597458,332.8048,94.53259,347.7814,-0.5933152,1.209537,0.1693933,346.5454,271.7855,77.93754
-0.100706,1.168347,0.07578766,331.0385,95.44315,345.9978,-0.5993527,1.20797,0.1676236,346.6553,271.1824,77.66887
-0.09875548,1.178662,0.07560658,329.6824,96.10387,344.8427,-0.5998174,1.208258,0.1679342,346.6789,271.2109,77.67881
-0.09720302,1.189198,0.07561624,328.2679,96.72806,343.8047,-0.6084315,1.207213,0.1666276,346.6172,270.5555,77.14407
-0.09625673,1.199895,0.07551217,326.7464,97.4309,342.7656,-0.616186,1.206842,0.1641805,346.1783,269.8578,76.60828
-0.09594321,1.210699,0.07557631,325.1732,98.11747,341.8846,-0.6163193,1.206867,0.1640773,346.1308,269.878,76.54161
-0.09688497,1.231629,0.07634246,321.9243,99.23421,341.1118,-0.6285316,1.207319,0.160274,345.0558,268.814,75.34971
-0.09732318,1.236575,0.07667899,321.1554,99.3966,341.0873,-0.6285316,1.207319,0.160274,345.0558,268.814,75.34971
-0.09905291,1.25077,0.07815504,318.8696,99.37364,341.6227,-0.6377927,1.208277,0.1568301,343.9334,267.9792,74.47316
-0.1010641,1.263481,0.08046687,317.3113,98.98132,342.5355,-0.6377927,1.208277,0.1568301,343.9334,267.9792,74.47316
-0.102921,1.274231,0.08321321,316.3128,98.54433,343.5613,-0.6556476,1.211224,0.1489466,341.3288,266.2868,72.95452
-0.1044945,1.280472,0.08511472,315.6038,98.4544,343.7883,-0.6645314,1.213176,0.1447338,339.8628,265.5056,72.31145
-0.1074259,1.288503,0.08754611,314.5456,98.71947,343.2617,-0.6645342,1.213201,0.1447101,339.8491,265.5088,72.30563
-0.1113508,1.295252,0.08964097,313.6118,99.07169,342.4671,-0.6645342,1.213201,0.1447101,339.8491,265.5088,72.30563
-0.1193961,1.303612,0.09406173,312.0024,99.6354,341.6631,-0.6856724,1.218104,0.133363,336.0526,263.7174,70.42059
-0.1233455,1.306439,0.09615469,311.1092,99.78172,342.2715,-0.6856688,1.218104,0.1333661,336.0527,263.7221,70.41296
-0.1324499,1.30955,0.1013739,309.2542,99.62466,344.1708,-0.6856688,1.218104,0.1333661,336.0527,263.7221,70.41296
-0.1410842,1.308866,0.1079791,307.7975,98.72378,345.8144,-0.7043272,1.221633,0.122611,332.2958,262.4049,68.26398
-0.1463205,1.305331,0.1127737,307.584,98.13813,346.2126,-0.704465,1.221415,0.12286,332.3055,262.3823,68.2424
-0.1503295,1.298893,0.1174674,308.7087,97.62268,346.0677,-0.704465,1.221415,0.12286,332.3055,262.3823,68.2424
-0.153185,1.290354,0.1219714,311.114,97.09151,345.6126,-0.7212459,1.224957,0.1125572,328.8797,261.1838,66.65675
-0.153185,1.290354,0.1219714,311.114,97.09151,345.6126,-0.7211725,1.224889,0.1124983,328.8735,261.1802,66.65916
-0.1564879,1.280383,0.1261503,313.6527,96.46576,344.9535,-0.7211725,1.224889,0.1124983,328.8735,261.1802,66.65916
-0.1599972,1.274067,0.1287456,314.9319,96.03976,344.5572,-0.7353193,1.226942,0.1036124,326.0282,259.9373,65.65694
-0.1642362,1.267793,0.1317621,316.1146,95.21505,344.734,-0.7416657,1.227588,0.09957623,324.7572,259.3203,65.23093
-0.1753086,1.25602,0.139431,317.7766,92.01606,347.5923,-0.7416734,1.227582,0.09957552,324.7597,259.3215,65.23128
-0.181626,1.25078,0.1441962,318.235,89.67585,350.313,-0.7416734,1.227582,0.09957552,324.7597,259.3215,65.23128
-0.1924402,1.242311,0.1523519,318.9519,84.92255,355.5467,-0.7416734,1.227582,0.09957552,324.7597,259.3215,65.23128
-0.207024,1.229228,0.1632044,320.519,78.21233,1.776042,-0.7416734,1.227582,0.09957552,324.7597,259.3215,65.23128
-0.2107856,1.225503,0.1656387,321.1395,76.69426,2.904537,-0.7416734,1.227582,0.09957552,324.7597,259.3215,65.23128
-0.2242539,1.20941,0.1728599,324.1052,72.54697,4.817418,-0.7416734,1.227582,0.09957552,324.7597,259.3215,65.23128
-0.2308317,1.201232,0.174922,325.7708,71.31953,4.792966,-0.7416734,1.227582,0.09957552,324.7597,259.3215,65.23128
-0.2340668,1.197103,0.1756047,326.5973,70.94808,4.58217,-0.7418083,1.227562,0.09952092,324.7502,259.3144,65.22504
-0.2435251,1.185341,0.1767745,328.8355,70.23014,3.981162,-0.7424017,1.227442,0.09933853,324.6908,259.2872,65.13846
-0.2566302,1.171585,0.1775558,331.0316,69.68614,4.063341,-0.7437962,1.227312,0.09905291,324.4495,259.2577,64.8342
-0.263549,1.165453,0.1778549,331.8844,69.24133,4.898269,-0.7447807,1.227332,0.09889853,324.2646,259.2473,64.71735
-0.2702799,1.159682,0.1779565,332.6492,68.84188,5.619653,-0.7458638,1.22745,0.09865522,324.0592,259.2308,64.67364
-0.2801228,1.151063,0.1788754,333.8733,67.98495,7.246118,-0.7478503,1.227717,0.09835768,323.6935,259.2574,64.77354
-0.2895174,1.142224,0.1798235,335.1282,67.19476,8.492359,-0.7502037,1.228252,0.09806001,323.2484,259.3307,64.72497
-0.2953988,1.136567,0.1801095,335.9236,66.82355,8.621134,-0.7520624,1.22869,0.09777057,322.9383,259.3369,64.75847
-0.3086792,1.123785,0.1803683,337.9031,66.22246,7.766157,-0.7564458,1.22981,0.09660339,322.241,259.1726,64.60637
-0.3221602,1.110664,0.1814578,340.6092,65.36298,7.745541,-0.7591842,1.230252,0.09491515,321.7111,258.8746,64.51999
-0.326277,1.106801,0.1821488,341.5057,64.93047,8.147439,-0.763189,1.230371,0.09255672,321.1207,258.4355,64.52383
-0.3302324,1.103443,0.1829582,342.2573,64.45953,8.437316,-0.7667786,1.229831,0.09028602,320.6501,257.9964,64.60514
-0.3359344,1.099179,0.1843659,342.9905,63.64738,8.797605,-0.768802,1.229262,0.08891416,320.3769,257.7587,64.45052
-0.3379411,1.097694,0.1848409,343.1994,63.39095,8.832398,-0.770368,1.228835,0.08770025,320.0313,257.515,64.22638
-0.3379411,1.097694,0.1848409,343.1994,63.39095,8.832398,-0.772102,1.229906,0.08284354,318.7821,256.1023,64.48618
-0.3432795,1.094394,0.1860627,343.2234,62.86259,8.811414,-0.772067,1.23033,0.08193743,318.5822,255.7667,64.717
-0.3465623,1.091947,0.1865547,343.1665,62.75276,8.747317,-0.7719644,1.23079,0.08101225,318.3972,255.4537,64.91891
-0.3494,1.089911,0.186814,343.0349,62.82242,8.37751,-0.7709774,1.23262,0.07734215,317.7168,254.2767,65.20783
-0.3517359,1.087481,0.1868862,343.1316,63.04845,7.8607,-0.7700907,1.234151,0.07489181,317.3067,253.689,64.90949
-0.3543864,1.083412,0.186976,343.7245,63.48222,7.115318,-0.7695295,1.234909,0.07328486,317.1408,253.3066,64.81493
-0.3557416,1.078789,0.18731,344.9317,63.84486,6.461998,-0.767763,1.236235,0.07015002,316.8021,252.7288,64.44621
-0.3562018,1.075762,0.1875746,345.8639,64.00024,5.9135,-0.7668108,1.23688,0.0689714,316.6733,252.6573,64.13843
-0.3566378,1.072212,0.1881292,346.9749,63.92022,5.120462,-0.7648348,1.237513,0.06697583,316.6708,252.6282,63.77091
-0.3569505,1.07054,0.1890489,347.5366,63.46079,4.701702,-0.7634536,1.237352,0.06583631,316.7865,252.6096,63.70314
-0.3549035,1.07342,0.1927118,347.4684,60.88,4.876112,-0.7615048,1.237065,0.06488431,317.0591,252.7934,63.46716
-0.3538647,1.074244,0.1937329,347.4259,60.17111,5.055081,-0.7590657,1.236173,0.06399608,317.417,252.9893,63.03013
-0.3507781,1.075847,0.1951872,347.3228,59.04215,5.59595,-0.7555577,1.234968,0.06275988,317.7243,253.0223,62.59705
-0.3462887,1.077101,0.1958122,347.0364,58.40419,6.206372,-0.7531348,1.234624,0.06233799,317.9053,253.0557,62.39264
-0.3449899,1.077149,0.195787,347.0486,58.24834,6.190631,-0.7504877,1.234417,0.06197751,318.0648,253.1059,62.25687
-0.3385177,1.077864,0.194797,347.1354,58.05936,6.300819,-0.7461673,1.23398,0.06142151,318.3314,253.2619,62.13823
-0.3309482,1.079506,0.1926506,347.1771,58.18031,6.544978,-0.7408203,1.233095,0.06117582,318.8798,253.6158,62.90876
-0.324819,1.081651,0.1904312,347.0868,58.31761,6.610551,-0.7394787,1.232852,0.06120253,319.039,253.7578,63.08775
-0.3186296,1.084633,0.1879007,346.6516,58.48968,6.691765,-0.7350422,1.231709,0.06125093,319.4986,254.2445,63.32044
-0.3144861,1.087261,0.1859996,346.1457,58.78209,6.625179,-0.7313133,1.229866,0.06136167,320.1479,254.6388,63.9447
-0.3144861,1.087261,0.1859996,346.1457,58.78209,6.625179,-0.7278749,1.226887,0.06106949,321.0182,254.9002,64.49797
-0.3055059,1.093528,0.1809273,344.5914,60.01306,6.130451,-0.7232472,1.221746,0.06051588,322.3337,255.1393,64.41554
-0.3009287,1.097197,0.1779963,343.5624,60.88407,5.818888,-0.7196501,1.217585,0.06022,323.3978,255.2738,64.1912
-0.2965188,1.100906,0.1750779,342.4741,61.76278,5.615702,-0.7171212,1.21484,0.05983937,324.0246,255.3017,64.16211
-0.2922994,1.104394,0.1722908,341.3952,62.65699,5.604848,-0.7130526,1.210613,0.05901575,324.9436,255.3742,64.17451
-0.290187,1.106089,0.1709348,340.8593,63.10477,5.657723,-0.7106322,1.208091,0.05880392,325.5475,255.438,64.2865
-0.2839866,1.110706,0.1672915,339.4222,64.34335,5.975109,-0.7081269,1.205893,0.0585506,326.0983,255.5675,64.2844
-0.2798359,1.11333,0.1653228,338.6912,64.94183,6.044111,-0.7040154,1.20289,0.05760872,326.8151,255.7867,64.13298
-0.2705109,1.11843,0.1620824,337.3424,65.57676,5.765177,-0.7014791,1.201635,0.05713403,327.1339,255.896,64.14024
-0.2705109,1.11843,0.1620824,337.3424,65.57676,5.765177,-0.6991686,1.200763,0.05680108,327.4187,255.9296,64.21325
-0.2628874,1.122597,0.1605809,336.2562,65.33464,6.035479,-0.6932932,1.199692,0.05527616,327.9391,256.0562,64.20261
-0.2589422,1.124751,0.1601087,335.6965,64.94134,6.547038,-0.6932932,1.199692,0.05527616,327.9391,256.0562,64.20261
-0.2577055,1.125545,0.159868,335.5039,64.81918,6.69362,-0.6908709,1.199637,0.05466151,328.0454,256.142,63.96806
-0.2540616,1.127229,0.1593475,335.0324,64.45893,7.049548,-0.6866852,1.200971,0.05381417,328.1268,256.311,63.61638
-0.249259,1.128904,0.1580272,334.6928,64.39233,7.140612,-0.6837794,1.202616,0.05345738,328.1874,256.3876,63.67065
-0.249259,1.128904,0.1580272,334.6928,64.39233,7.140612,-0.6805762,1.205265,0.05412495,328.2708,256.8305,63.84951
-0.249259,1.128904,0.1580272,334.6928,64.39233,7.140612,-0.6782297,1.206964,0.05495918,328.3535,257.5121,63.92331
-0.2441019,1.129986,0.1565014,335.0113,64.50373,7.262865,-0.6774384,1.208889,0.05683863,328.4041,258.0916,63.96517
-0.2415047,1.130417,0.155865,335.4156,64.45377,7.587486,-0.67579,1.211395,0.05927086,328.4147,259.0954,63.97273
-0.2366439,1.131904,0.1548562,336.3987,63.8642,8.53363,-0.6726652,1.212714,0.06015134,328.3572,260.0438,64.08134
-0.2315065,1.135389,0.1532872,337.2101,62.53909,9.419956,-0.6704966,1.215203,0.06236339,328.297,260.8246,64.21521
-0.2289155,1.13844,0.1517137,337.1345,61.85464,9.600675,-0.6680797,1.217568,0.06435657,328.2245,261.2666,64.46645
-0.2280976,1.139548,0.1511301,337.0277,61.7067,9.552649,-0.6662101,1.219002,0.06560075,328.1342,261.5736,64.57775
-0.2256619,1.143139,0.1486864,336.3839,61.75737,9.204083,-0.6641792,1.220343,0.06703746,328.0363,261.8516,64.84924
-0.2236789,1.145062,0.14667,335.8354,62.22335,8.811531,-0.6607372,1.221847,0.06942368,327.9628,262.2855,65.33102
-0.2236789,1.145062,0.14667,335.8354,62.22335,8.811531,-0.6595358,1.222264,0.0704056,327.9636,262.472,65.42002
-0.2213345,1.146817,0.1440281,335.1378,63.10619,8.174565,-0.6570693,1.222852,0.07272398,327.9969,262.875,65.56129
-0.2083936,1.151276,0.1323056,334.3209,67.11841,6.600915,-0.6548396,1.222842,0.07550752,328.1282,263.4002,65.77431
-0.2065006,1.151366,0.1312903,334.5418,67.45976,6.703059,-0.6513945,1.222374,0.0804714,328.3914,264.3821,66.26916
-0.2003632,1.151865,0.1278811,335.2525,68.66013,6.569803,-0.6487821,1.222041,0.08412135,328.5502,265.0983,66.41997
-0.1968615,1.152357,0.1253593,335.4459,69.49477,6.033238,-0.6441354,1.221202,0.08990896,328.7497,266.2987,66.42332
-0.1913086,1.1542,0.1215378,334.999,70.8994,5.337327,-0.64051,1.220586,0.09395015,328.7949,267.0591,66.39388
-0.1878459,1.156327,0.119452,334.3517,71.60363,5.45645,-0.6343435,1.219377,0.0999279,328.9013,268.1257,66.25339
-0.1825395,1.159559,0.1170869,333.3281,72.20803,7.200402,-0.6297654,1.218237,0.1039628,329.0096,268.7874,66.2458
-0.1786946,1.161598,0.1168227,332.81,72.09562,9.708332,-0.6297654,1.218237,0.1039628,329.0096,268.7874,66.2458
-0.1463355,1.168485,0.1119672,331.8893,73.97482,12.12796,-0.6297654,1.218237,0.1039628,329.0096,268.7874,66.2458
-0.134617,1.171468,0.1074303,331.793,75.47249,9.585771,-0.6297654,1.218237,0.1039628,329.0096,268.7874,66.2458
-0.1223288,1.175519,0.103948,332.1346,76.1546,8.568509,-0.6197342,1.216492,0.1125674,329.632,269.9859,66.94451
-0.1028179,1.187712,0.09358513,334.5445,78.22343,5.747896,-0.6141027,1.21619,0.1173332,330.1376,270.6622,67.45907
-0.1028179,1.187712,0.09358513,334.5445,78.22343,5.747896,-0.5976764,1.216543,0.1303101,331.3268,272.7665,69.65961
-0.09391379,1.194787,0.08670425,334.9835,80.46762,0.7668813,-0.5976764,1.216543,0.1303101,331.3268,272.7665,69.65961
-0.08906329,1.201287,0.08264017,334.1841,82.02371,0.3198917,-0.5941113,1.216878,0.1332705,331.5816,273.3138,70.19082
-0.08664083,1.2047,0.0804764,333.5955,82.92949,0.6514678,-0.5941113,1.216878,0.1332705,331.5816,273.3138,70.19082
-0.07634914,1.224885,0.06866491,329.1612,86.83214,1.974157,-0.5834225,1.218049,0.1422803,332.3175,274.9499,71.55219
-0.07139099,1.237249,0.06429183,327.4632,87.00467,4.727069,-0.5834225,1.218049,0.1422803,332.3175,274.9499,71.55219
-0.06444788,1.247379,0.05980158,326.8486,87.2027,5.843001,-0.5799257,1.218395,0.145411,332.625,275.4983,72.0575
-0.05842292,1.261047,0.05218577,326.2501,87.9513,5.009964,-0.5632092,1.219633,0.160917,334.2773,278.1039,75.29337
-0.05421269,1.269185,0.04690981,326.882,88.19786,3.982226,-0.5567507,1.220813,0.1665277,334.8217,279.0808,75.99831
-0.04790235,1.285863,0.03585255,330.2245,89.21777,359.0139,-0.5474404,1.223446,0.1742914,335.7209,280.387,76.95178
-0.04471242,1.291969,0.03075194,333.0926,90.298,357.5189,-0.5142051,1.245944,0.1959797,339.4816,284.7741,81.75493
-0.03840542,1.306534,0.01697898,340.2838,94.31322,0.6075662,-0.4969062,1.265478,0.2076416,341.7492,288.6217,84.85387
-0.03689325,1.315765,0.007714748,343.0664,97.30426,3.117397,-0.4857386,1.285233,0.2128696,343.1106,290.155,89.12153
-0.03826308,1.332359,-0.004829407,343.2761,101.0739,4.066203,-0.4785725,1.338393,0.2170405,346.2481,291.8187,98.18903
-0.04467964,1.353184,-0.01524305,340.7737,103.0129,2.982094,-0.4788085,1.33799,0.2171395,346.2433,291.8411,98.20305
-0.04652691,1.357208,-0.01775932,340.4008,103.3703,2.641773,-0.4793609,1.3566,0.2178352,346.9742,292.6732,102.2278
-0.05565464,1.377409,-0.02625847,337.3208,104.4323,358.848,-0.4805812,1.379031,0.2174214,346.6347,293.8885,106.9216
-0.06365788,1.391512,-0.03296012,335.5741,105.6667,355.23,-0.4832479,1.395983,0.2148062,345.9237,294.5533,110.5564
-0.06942356,1.39925,-0.0379234,335.2218,106.711,352.8237,-0.4844846,1.401412,0.2141218,345.7388,294.7797,112.0319
-0.07778883,1.408704,-0.04535979,336.7398,108.5928,350.5108,-0.4882389,1.418699,0.2103992,345.5231,295.0097,116.5969
-0.08307886,1.413112,-0.05037081,338.8434,109.8845,350.5418,-0.4925841,1.428183,0.2085927,345.8724,294.8149,119.3814
-0.0949769,1.420471,-0.06027514,343.3539,112.3323,352.1296,-0.4976853,1.437181,0.2067766,346.3313,294.4886,122.0394
-0.1021324,1.423793,-0.0652954,345.1811,113.7843,351.9575,-0.506107,1.450679,0.2047273,347.0417,294.1736,126.0472
-0.1194472,1.431796,-0.07500434,347.2639,116.8663,347.8857,-0.5131954,1.459029,0.2043965,347.4533,294.1364,128.4428
-0.1382755,1.44315,-0.08337802,347.6557,119.6133,343.0269,-0.5209068,1.471758,0.2033186,347.3167,294.4766,131.1526
-0.1533362,1.452257,-0.08825952,347.2261,121.4247,340.6323,-0.5270234,1.479763,0.2035401,347.2774,294.7744,132.4003
-0.1679059,1.462291,-0.09160328,346.5576,122.6591,340.4714,-0.5334307,1.486766,0.2037981,347.3062,295.0879,133.5426
-0.1818556,1.471938,-0.09323424,345.9687,123.299,341.5013,-0.5401622,1.492753,0.204474,347.4907,295.3882,134.7992
-0.186401,1.47477,-0.09373695,345.7934,123.4108,341.7472,-0.5542272,1.503189,0.2064213,348.1066,295.7766,137.2337
-0.2002467,1.482712,-0.09374475,345.2797,123.4763,341.8344,-0.5650076,1.509875,0.2087409,348.5508,296.2029,139.1467
-0.2177578,1.489671,-0.09373564,345.8993,123.8979,340.7921,-0.5721384,1.513976,0.2104995,348.775,296.5496,140.2923
-0.2264336,1.492354,-0.0935334,346.1212,124.0861,339.6927,-0.5829955,1.519556,0.213365,348.9346,296.9657,141.6161
-0.2353069,1.494836,-0.09316283,346.1187,124.347,338.0787,-0.5866312,1.521143,0.2142407,349.0242,297.0672,141.9577
-0.2485561,1.49846,-0.09258521,345.8706,124.9167,335.6544,-0.6015617,1.525854,0.2189286,349.75,297.5632,143.6981
-0.2570999,1.500716,-0.09237456,345.7256,125.4444,334.5156,-0.612187,1.528833,0.2232605,350.3853,298.2054,144.6499
-0.2698953,1.503353,-0.09231651,345.8646,126.4906,333.2788,-0.6188205,1.530915,0.2261415,350.6757,298.6808,145.2047
-0.2861127,1.506436,-0.09064865,346.3099,127.4465,334.1603,-0.6285633,1.534078,0.2300333,350.7943,299.3014,145.4227
-0.2931097,1.507274,-0.09038144,346.6246,128.091,335.1577,-0.6318465,1.535016,0.2311008,350.8129,299.3933,145.333
-0.3058641,1.509629,-0.08968318,346.5156,129.1363,337.309,-0.6384643,1.536364,0.2330533,350.9647,299.4505,145.1676
-0.3136557,1.510942,-0.08886296,345.9152,129.1975,338.2889,-0.6484746,1.537049,0.235342,351.0576,299.2505,144.9327
-0.3162199,1.511523,-0.08845371,345.6961,129.0959,338.3982,-0.6549488,1.536881,0.236645,351.1618,299.1407,144.528
-0.3250483,1.512062,-0.08713114,345.1369,128.422,337.4643,-0.6720318,1.535211,0.239635,351.8766,299.0274,144.0707
-0.3290126,1.511659,-0.08654463,345.0069,128.0803,336.8016,-0.6720318,1.535211,0.239635,351.8766,299.0274,144.0707
-0.3344024,1.510349,-0.08594716,345.0097,127.8016,336.4727,-0.6812354,1.535245,0.2401373,351.7535,299.1445,144.0128
-0.3392546,1.508469,-0.08575892,345.1724,127.8198,336.5641,-0.687929,1.535495,0.240804,351.5283,299.2659,144.1923
-0.343538,1.506035,-0.08566535,345.514,127.9819,337.2628,-0.69178,1.535901,0.240801,351.3724,299.301,144.3582
-0.346029,1.504162,-0.08556104,345.7669,128.0399,337.739,-0.6974093,1.536793,0.2405593,351.0503,299.2184,144.3744
-0.3493381,1.501212,-0.08537805,346.1876,128.0826,337.8777,-0.7043678,1.537915,0.2390451,350.4523,298.7963,144.0716
-0.3520113,1.497948,-0.08492017,346.7781,127.941,337.3203,-0.7108918,1.53856,0.2371039,349.9528,298.3487,144.1666
-0.35439,1.494599,-0.08421814,347.3724,127.8351,335.8668,-0.7140406,1.538676,0.2360623,349.7397,298.0777,144.2094
-0.3568228,1.491705,-0.08355331,347.6541,127.8694,333.4775,-0.7171944,1.538619,0.2349689,349.5857,297.7953,144.4172
-0.3590178,1.489577,-0.08280122,347.6122,127.8353,331.441,-0.7235636,1.537163,0.2326031,349.3604,297.305,144.6061
-0.3608348,1.488558,-0.0814327,347.3572,127.4984,330.8619,-0.728114,1.534994,0.2309602,349.4534,296.8659,144.6678
-0.3619599,1.488092,-0.08023334,347.1164,127.152,331.1001,-0.731398,1.53292,0.2300389,349.7218,296.5782,144.8211
-0.3641301,1.487729,-0.0774256,346.5715,126.1626,332.8261,-0.7411102,1.524879,0.2275181,350.5591,295.6177,145.2112
-0.3654062,1.487423,-0.07493961,346.2001,125.347,334.8633,-0.746688,1.518795,0.2259294,350.8455,294.9178,144.456
-0.3661553,1.487293,-0.07313216,345.7658,124.7736,336.3454,-0.7495855,1.515413,0.2253858,350.9517,294.528,143.9677
-0.3669007,1.487089,-0.07120371,345.214,124.1907,337.5175,-0.7548341,1.508097,0.2251413,351.4382,294.0339,142.6761
-0.36804,1.486408,-0.06837422,344.3657,123.4407,338.1617,-0.7572047,1.504674,0.2253485,351.6779,293.9404,141.9541
-0.3692061,1.485496,-0.06580675,343.5586,122.7346,337.7639,-0.760645,1.500485,0.2256075,351.8073,293.7897,140.7711
-0.3701504,1.484658,-0.0642131,343.1662,122.3716,336.9826,-0.7628216,1.498094,0.2257226,351.8759,293.7292,140.1712
-0.3717825,1.482787,-0.06126451,342.9289,121.6925,335.9343,-0.7671424,1.493719,0.2254262,352.0163,293.4384,139.3743
-0.3727248,1.481073,-0.05892587,343.2122,121.0959,336.5446,-0.7681974,1.492594,0.2252653,352.0729,293.3416,139.2393
-0.373401,1.479335,-0.05665982,343.6479,120.5325,338.2268,-0.7703055,1.490427,0.2248168,352.2148,293.067,139.0755
-0.3744087,1.477557,-0.05449325,344.0358,120.1839,339.9218,-0.7724987,1.48835,0.2242718,352.4549,292.7669,138.9836
-0.3748871,1.476972,-0.05379003,344.0876,120.1749,340.1966,-0.7756771,1.485406,0.2234567,352.7632,292.2574,138.8865
-0.3772415,1.474995,-0.05139452,343.9676,120.4719,340.3322,-0.7777566,1.48371,0.222789,352.8443,291.8604,138.7816
-0.3789927,1.473809,-0.04864073,343.6321,120.2558,339.815,-0.779919,1.482247,0.2219697,352.7972,291.4868,138.4379
